symbol,asOfDate,TotalRevenue,StockholdersEquity,TotalAssets,capitalAdequacyRatio,ROE
7381.T,2022-03-31,80296000000.0,256557000000.0,5712233000000.0,0.0449136090912258,0.03658836048129655
7381.T,2023-03-31,76812000000.0,229643000000.0,5603724000000.0,0.04098042658774772,0.038063428887447036
7383.T,2020-03-31,15182000000.0,5441000000.0,40793000000.0,0.1333807270855294,-0.11247932365374012
7383.T,2021-03-31,18105000000.0,10509000000.0,44920000000.0,0.23394924309884238,0.05461984965267866
7383.T,2022-03-31,18665000000.0,18641000000.0,53037000000.0,0.35147161415615513,0.012606619816533448
7383.T,2023-03-31,19329000000.0,18367000000.0,55404000000.0,0.3315103602627969,-0.02411934447650678
7384.T,2023-03-31,77904000000.0,184440000000.0,5974452000000.0,0.030871450636811543,0.2654359141184125
7386.T,2020-09-30,1057320000.0,697704000.0,7001167000.0,0.0996553860235015,0.4208188572804513
7386.T,2021-09-30,1251472000.0,1139588000.0,8441020000.0,0.13500595899547685,0.28246962937482667
7386.T,2022-09-30,1446310000.0,1574793000.0,9857265000.0,0.15975962906546592,0.22754609653459215
7388.T,2020-11-30,17301622000.0,1477504000.0,6209450000.0,0.2379444234191434,0.28737790219180454
7388.T,2021-11-30,20919827000.0,2702245000.0,7878799000.0,0.34297676587510356,0.4532309246570907
7388.T,2022-11-30,25605752000.0,8656778000.0,14265605000.0,0.6068286623665803,0.27340530160297516
7399.T,2020-03-31,9066860000.0,10463372000.0,13800508000.0,0.7581874522300194,0.0393989623995018
7399.T,2021-03-31,8751216000.0,10981264000.0,16013829000.0,0.6857363095359642,0.035734228773663945
7399.T,2022-03-31,9203042000.0,11106128000.0,15805250000.0,0.7026860062321064,0.016072208063872485
7408.T,2020-03-31,91535360000.0,29844969000.0,120184545000.0,0.24832618037535525,0.020299300696207792
7408.T,2021-03-31,50058297000.0,16218510000.0,101236868000.0,0.16020359302304768,-0.8376786770178025
7408.T,2022-03-31,39078732000.0,10763757000.0,93651107000.0,0.11493464780934197,-0.37917689892107376
7408.T,2023-03-31,47225426000.0,13019959000.0,100794618000.0,0.129173156844545,0.16699015718866703
7412.T,2020-03-31,49689000000.0,12756000000.0,26306000000.0,0.4849083859195621,-0.17364377547820634
7412.T,2021-03-31,32185000000.0,10516000000.0,24639000000.0,0.4268030358374934,-0.17240395587675922
7412.T,2022-03-31,31098000000.0,10385000000.0,24276000000.0,0.42778876256384907,0.031006259027443427
7412.T,2023-03-31,35239000000.0,8217000000.0,22528000000.0,0.36474609375,-0.2634781550444201
7413.T,2020-03-31,4516107000.0,997489000.0,2767019000.0,0.3604922842958433,0.014580611916522388
7413.T,2021-03-31,4699555000.0,1058033000.0,2875857000.0,0.36790181152957185,0.04553071596065529
7413.T,2022-03-31,4632850000.0,1078780000.0,2850294000.0,0.37848025501930677,0.028497005877009214
7414.T,2020-03-31,229290000000.0,70158000000.0,153598000000.0,0.45676375994479096,0.06294364149491148
7414.T,2021-03-31,202825000000.0,73717000000.0,144092000000.0,0.5115967576270716,0.06115278700978065
7414.T,2022-03-31,222759000000.0,82625000000.0,170468000000.0,0.4846950747354342,0.09857791225416036
7414.T,2023-03-31,262653000000.0,89620000000.0,188688000000.0,0.4749639616721784,0.07835304619504575
7416.T,2020-03-31,50582573000.0,36797431000.0,60275229000.0,0.6104901069724679,0.010947992537848634
7416.T,2021-03-31,38220683000.0,31626852000.0,57934485000.0,0.5459071915457607,-0.15429954900348603
7416.T,2022-03-31,36685290000.0,23487683000.0,51132333000.0,0.4593508964279021,-0.336183266778592
7417.T,2020-03-31,34388000000.0,18269000000.0,32386000000.0,0.5641017723707775,0.0759209590015874
7417.T,2021-03-31,32436000000.0,19565000000.0,34666000000.0,0.5643858535741072,0.06792742141579351
7417.T,2022-03-31,34818000000.0,20879000000.0,37310000000.0,0.5596086839989279,0.08328942957038173
7417.T,2023-03-31,39339000000.0,22721000000.0,41064000000.0,0.5533070329242159,0.0944500682188284
7419.T,2020-03-31,523968000000.0,90254000000.0,286247000000.0,0.31530112105978403,0.17629135550778913
7419.T,2021-03-31,523327000000.0,144293000000.0,340183000000.0,0.424162877039711,0.3661092360682777
7419.T,2022-03-31,564989000000.0,138621000000.0,326952000000.0,0.4239796667400719,0.18656624898103463
7419.T,2023-03-31,626181000000.0,159197000000.0,555905000000.0,0.28637447045808184,0.14645376483225186
7420.T,2020-05-31,107130000000.0,29261000000.0,60322000000.0,0.48508007028944666,0.001777109463107891
7420.T,2021-05-31,105843000000.0,30224000000.0,63216000000.0,0.47810680840293596,0.017204870301746954
7420.T,2022-05-31,125850000000.0,32239000000.0,74492000000.0,0.4327847285614563,0.05918297713948944
7421.T,2020-03-31,74814000000.0,12079000000.0,28926000000.0,0.41758279748323307,-0.02210447884758672
7421.T,2021-03-31,64881000000.0,10931000000.0,32007000000.0,0.3415190427094073,-0.10511389625834781
7421.T,2022-03-31,67206000000.0,11633000000.0,31648000000.0,0.36757457027300305,0.06326828848964154
7421.T,2023-03-31,70437000000.0,8625000000.0,28938000000.0,0.29805100559817543,-0.35257971014492756
7422.T,2019-12-31,9251191000.0,5215431000.0,7532752000.0,0.6923672782536847,-0.004933820426346356
7422.T,2020-12-31,6728159000.0,4872041000.0,6787558000.0,0.7177899621631226,-0.03951259851877273
7422.T,2021-12-31,6338928000.0,4656292000.0,6411239000.0,0.7262702263946174,-0.04677198079501887
7422.T,2022-12-31,6376232000.0,4501562000.0,6198796000.0,0.7261994103371042,-0.0013646374302964171
7425.T,2019-12-31,19449010000.0,6489118000.0,20154632000.0,0.3219665831655969,0.07615118110042074
7425.T,2020-12-31,29056373000.0,6619512000.0,18068613000.0,0.3663541855703036,0.032689720934111155
7425.T,2021-12-31,29909632000.0,7038873000.0,18968455000.0,0.37108309559212915,0.07122773773585629
7425.T,2022-12-31,31792843000.0,7778509000.0,21109798000.0,0.36847860884315425,0.10986745660382986
7426.T,2020-03-31,4949664000.0,3686549000.0,6190478000.0,0.5955192797712875,-0.03681274818264995
7426.T,2021-03-31,4166167000.0,3456985000.0,6059689000.0,0.5704888485201138,-0.05855912015817251
7426.T,2022-03-31,4794512000.0,3729772000.0,6244293000.0,0.5973089347344848,0.07945365024993485
7427.T,2020-02-29,81387094000.0,8723237000.0,27993292000.0,0.31161883354054964,0.005456575351558143
7427.T,2021-02-28,85654524000.0,8911424000.0,30412188000.0,0.29302146889266895,0.027233245775310434
7427.T,2022-02-28,91930433000.0,9102921000.0,29379336000.0,0.30984093718115346,0.03165709116886766
7427.T,2023-02-28,96955316000.0,9553106000.0,31667740000.0,0.3016668066619216,0.06180304081206678
7433.T,2020-03-31,153182000000.0,54010000000.0,112135000000.0,0.481651580683997,0.026643214219588963
7433.T,2021-03-31,165413000000.0,58017000000.0,116422000000.0,0.4983336482795348,0.05281210679628385
7433.T,2022-03-31,191495000000.0,61668000000.0,131490000000.0,0.46899383983572895,0.08059285204644225
7433.T,2023-03-31,233624000000.0,63861000000.0,145900000000.0,0.4377039067854695,0.1398192950313963
7434.T,2020-05-31,25313442000.0,12121018000.0,19320763000.0,0.627357107998271,0.050398407130490194
7434.T,2021-05-31,23915343000.0,12501412000.0,19763362000.0,0.6325549266364701,0.04138676495103113
7434.T,2022-05-31,26615102000.0,12907044000.0,21032199000.0,0.6136801957798136,0.04109507955500888
7435.T,2020-04-30,31379445000.0,15195465000.0,30525030000.0,0.4978034419622192,0.037783509751100085
7435.T,2021-04-30,30735823000.0,16011423000.0,27295805000.0,0.5865891480394149,0.034987770918300014
7435.T,2022-04-30,34611976000.0,17298760000.0,29940733000.0,0.5777667500658717,0.05812196943595957
7438.T,2020-03-31,60599962000.0,28387459000.0,46335780000.0,0.6126466199554642,0.10129236998633798
7438.T,2021-03-31,59562000000.0,29021000000.0,49426000000.0,0.5871606037308299,0.05378863581544399
7438.T,2022-03-31,66139000000.0,30087000000.0,56009000000.0,0.5371815243978646,0.07591318509655333
7438.T,2023-03-31,75447000000.0,31284000000.0,58163000000.0,0.5378677165895844,0.0771640455184759
7442.T,2020-03-31,46657451000.0,20497439000.0,29434303000.0,0.6963792891579597,0.0107374877417613
7442.T,2021-03-31,47865673000.0,21699760000.0,32023650000.0,0.677616698908463,0.04619134036505473
7442.T,2022-03-31,42720495000.0,21264627000.0,31039251000.0,0.6850882774200963,0.026712671705927407
7443.T,2020-03-31,33929138000.0,2016086000.0,4661384000.0,0.43250802765873825,0.019457007290363607
7443.T,2021-03-31,31843722000.0,2103580000.0,4579650000.0,0.45933204502527486,0.029485448616168627
7443.T,2022-03-31,19928054000.0,2129808000.0,4625316000.0,0.4604675658917142,0.005209389766589289
7443.T,2023-03-31,21002040000.0,2172266000.0,5473490000.0,0.3968703697275413,0.024953665895429012
7444.T,2020-03-31,51829643000.0,18329597000.0,26459878000.0,0.6927317276368394,0.06528686910028628
7444.T,2021-03-31,54477584000.0,20119895000.0,28435117000.0,0.7075720841943433,0.05778777672547496
7444.T,2022-03-31,57781122000.0,20987682000.0,30110570000.0,0.6970204150901161,0.05728055151588441
7445.T,2019-08-31,73960000000.0,22639000000.0,46606000000.0,0.48575290735098486,-0.2713900790670966
7445.T,2020-08-31,52969000000.0,16970000000.0,39718000000.0,0.42726219849942093,-0.3370654095462581
7445.T,2021-08-31,49605000000.0,14942000000.0,34265000000.0,0.43607179337516416,-0.1385356712622139
7445.T,2022-08-31,48229000000.0,15034000000.0,34040000000.0,0.44165687426556993,-0.07755753625116403
7446.T,2019-09-30,31013852000.0,5336257000.0,14751536000.0,0.36174246532700055,0.04150568460252196
7446.T,2020-09-30,31040674000.0,5621763000.0,14586145000.0,0.3854180114074007,0.06726573140845674
7446.T,2021-09-30,36221463000.0,6228988000.0,16128570000.0,0.3862083247305868,0.08295504823576479
7446.T,2022-09-30,37333902000.0,6605063000.0,17519610000.0,0.37700970512471454,0.09956301703708201
7447.T,2019-08-31,16785667000.0,39721740000.0,44281128000.0,0.8970354142739996,0.08673217739202764
7447.T,2020-08-31,17066476000.0,40121180000.0,44931749000.0,0.8929360840148911,0.08658970149930785
7447.T,2021-08-31,17563397000.0,42029789000.0,46428904000.0,0.9052505094671198,0.08679256039091703
7447.T,2022-08-31,17745488000.0,42255260000.0,47347978000.0,0.8924406444558203,0.08941525859739119
7450.T,2020-02-29,49301821000.0,9862440000.0,33763127000.0,0.29210683003384136,-0.04727481231824984
7450.T,2021-02-28,52100413000.0,10865372000.0,33669950000.0,0.32270235031534056,0.10201555915434833
7450.T,2022-02-28,49736174000.0,11438939000.0,33378269000.0,0.3427061780825123,0.06292323090454456
7450.T,2023-02-28,49094184000.0,11814769000.0,34408574000.0,0.34336700497963096,0.04301590661654071
7451.T,2020-03-31,2654698000000.0,183919000000.0,680919000000.0,0.27010407992727475,0.062027305498616236
7451.T,2021-03-31,2577625000000.0,196876000000.0,684280000000.0,0.28771263225580174,0.056263841199536764
7451.T,2022-03-31,1955601000000.0,170155000000.0,665177000000.0,0.2558040942485985,0.08197819635038642
7453.T,2020-02-29,437775000000.0,204795000000.0,306512000000.0,0.6681467609751005,0.11354281110378671
7453.T,2021-08-31,452335000000.0,212802000000.0,393357000000.0,0.5409894828362022,0.15931711168128118
7453.T,2022-08-31,496171000000.0,242218000000.0,399324000000.0,0.6065701034748725,0.10138800584597346
7455.T,2020-03-31,48307000000.0,29338000000.0,40770000000.0,0.719597743438803,-0.024882405071920376
7455.T,2021-03-31,43873000000.0,28654000000.0,39931000000.0,0.7175878390223135,-0.001361066517763663
7455.T,2022-03-31,44092000000.0,27067000000.0,35784000000.0,0.7563995081600715,-0.04093545645989581
7455.T,2023-03-31,47400000000.0,27744000000.0,37371000000.0,0.7423938347916834,0.01805795847750865
7456.T,2020-03-31,210976000000.0,60429000000.0,94509000000.0,0.6393994222772434,0.0669546078869417
7456.T,2021-03-31,231559000000.0,65493000000.0,104265000000.0,0.6281398359948209,0.09310918724138458
7456.T,2022-03-31,272292000000.0,74296000000.0,115797000000.0,0.641605568365329,0.1286475718746635
7456.T,2023-03-31,351028000000.0,84480000000.0,129208000000.0,0.6538294842424618,0.11477272727272728
7458.T,2020-03-31,146297000000.0,134731000000.0,181567000000.0,0.7420456360461978,0.09318568109789135
7458.T,2021-03-31,93316000000.0,104646000000.0,186795000000.0,0.5602184212639525,-0.17948129885518796
7458.T,2022-03-31,94787000000.0,103762000000.0,180389000000.0,0.5752124575223545,0.05007613577224803
7458.T,2023-03-31,128156000000.0,106740000000.0,188623000000.0,0.5658906920152897,0.07794641184185873
7459.T,2020-03-31,3253122000000.0,500317000000.0,1644279000000.0,0.3042774371016111,0.07588788707959154
7459.T,2021-03-31,3211173000000.0,523013000000.0,1679934000000.0,0.3113294927062611,0.04574647284101925
7459.T,2022-03-31,3290921000000.0,530303000000.0,1709474000000.0,0.3102141360441867,0.05548337459904998
7459.T,2023-03-31,3360008000000.0,561357000000.0,1703871000000.0,0.3294598006539227,0.0691289143985022
7460.T,2020-03-31,118948979000.0,33839328000.0,60508074000.0,0.5592531006688463,0.029841343185065615
7460.T,2021-03-31,114240456000.0,35849158000.0,68103086000.0,0.5263954999043655,0.042566996971030675
7460.T,2022-03-31,77524179000.0,34724989000.0,64702146000.0,0.5366899113361712,0.010556317238862193
7460.T,2023-03-31,86422205000.0,36276603000.0,73027118000.0,0.49675523276161604,0.027946387372599357
7461.T,2020-03-31,32710243000.0,11180617000.0,23991492000.0,0.46602424726232117,0.07108140811906892
7461.T,2021-03-31,34052702000.0,12173570000.0,23991895000.0,0.5074034377026074,0.08632480036669604
7461.T,2022-03-31,34342982000.0,13184549000.0,25339382000.0,0.5203184907982366,0.09039619026786581
7461.T,2023-03-31,35143560000.0,14343140000.0,26164657000.0,0.5481875799097997,0.09045662246899912
7462.T,2020-03-31,3278774000.0,1384809000.0,1909404000.0,0.725257200676232,0.014608512798515896
7462.T,2021-03-31,2879267000.0,1392759000.0,1957969000.0,0.7113284224622556,0.010883433530136944
7462.T,2022-03-31,3344461000.0,1441913000.0,2400213000.0,0.6007437673239834,0.0391771209497383
7463.T,2020-03-31,21114090000.0,41307045000.0,57090784000.0,0.7235326283135296,0.12211209976409593
7463.T,2021-03-31,17089556000.0,40710721000.0,56688098000.0,0.7181528828150134,0.06716822824140108
7463.T,2022-03-31,17566510000.0,42658983000.0,57591964000.0,0.7407106831779517,0.08953584289620782
7463.T,2023-03-31,20399618000.0,42355666000.0,64531618000.0,0.6563552458889222,0.07943612549971472
7464.T,2020-03-31,10146446000.0,5355256000.0,11473027000.0,0.46676923186879976,0.1143441135213704
7464.T,2021-03-31,10106797000.0,5933075000.0,11842732000.0,0.5009887076731957,0.11239618578898801
7464.T,2022-03-31,10347827000.0,6611516000.0,12177695000.0,0.5429201503240145,0.12236255648477595
7466.T,2020-03-31,43860058000.0,17888109000.0,25832163000.0,0.6924743003518521,0.08683612113499532
7466.T,2021-03-31,41902143000.0,18897640000.0,27925141000.0,0.6767249626420866,0.07319268437752016
7466.T,2022-03-31,47686656000.0,20223894000.0,30014782000.0,0.6737977973653115,0.08036301020960651
7466.T,2023-03-31,54695637000.0,22175575000.0,34351790000.0,0.6455435073397922,0.09288994761127953
7467.T,2020-03-31,128206000000.0,33028000000.0,68293000000.0,0.48362204032624134,0.08223325663073755
7467.T,2021-03-31,127830000000.0,34946000000.0,73342000000.0,0.47648005235744867,0.06621644823441881
7467.T,2022-03-31,158427000000.0,37245000000.0,82482000000.0,0.45155306612351787,0.07721841857967512
7467.T,2023-03-31,186001000000.0,41398000000.0,106577000000.0,0.38843277630257933,0.11865307502777912
7472.T,2020-03-31,26197657000.0,17509641000.0,26520639000.0,0.6602269651195056,0.05552186935186164
7472.T,2021-03-31,25040864000.0,18361255000.0,27230515000.0,0.6742896709812503,0.05169652074436088
7472.T,2022-03-31,29730353000.0,19280770000.0,28968632000.0,0.6655740595551768,0.07387853285942418
7472.T,2023-03-31,29482106000.0,19799842000.0,29124071000.0,0.6798445862874046,0.07219911148785935
7475.T,2020-03-31,87321342000.0,27082389000.0,46128937000.0,0.5871019529455014,0.034293281881447014
7475.T,2021-03-31,94216227000.0,28021040000.0,47775362000.0,0.5865165396339644,0.053369539460348364
7475.T,2022-03-31,92068094000.0,29450409000.0,48463075000.0,0.6076875848261796,0.07148036551886257
7475.T,2023-03-31,94593598000.0,30569963000.0,48004388000.0,0.6368160135694262,0.05508757076349749
7476.T,2020-03-31,70389563000.0,56493927000.0,81520060000.0,0.6930064452847556,0.10560497945203916
7476.T,2021-03-31,81606782000.0,62761777000.0,94225148000.0,0.666083082193726,0.09542043400077725
7476.T,2022-03-31,86954099000.0,66154411000.0,96105025000.0,0.6883553799606212,0.1088795726712766
7476.T,2023-03-31,91421781000.0,63968121000.0,97479434000.0,0.6562217113406711,0.12682257776494638
7477.T,2020-03-31,7120921000.0,2193999000.0,3987205000.0,0.550259893835406,0.016799916499506153
7477.T,2021-03-31,7315585000.0,2268922000.0,3999185000.0,0.5673460967672164,0.029783747524154643
7477.T,2022-03-31,7213530000.0,2344690000.0,3832106000.0,0.6118541606103798,0.04368935765495652
7477.T,2023-03-31,7334219000.0,2441243000.0,3858716000.0,0.6326568215955773,0.051254217626020844
7480.T,2020-03-31,44560723000.0,16385615000.0,26765666000.0,0.6121878304840238,0.0654754795593574
7480.T,2021-03-31,45281607000.0,16396280000.0,26441831000.0,0.6200886769149988,0.05424449936205042
7480.T,2022-03-31,59690852000.0,17627179000.0,32736188000.0,0.5384615643091981,0.13287804021278732
7480.T,2023-03-31,67439996000.0,18610823000.0,33370571000.0,0.5577016647392699,0.17782641853076567
7481.T,2020-03-31,95975996000.0,12931768000.0,30677287000.0,0.4215421005123432,0.02786270214559989
7481.T,2021-03-31,66137121000.0,9896032000.0,26809102000.0,0.36912955905796474,-0.3024681003456739
7481.T,2022-03-31,70457905000.0,9520555000.0,27435585000.0,0.34701483493062024,-0.011989217015184513
7481.T,2023-03-31,94833926000.0,11042731000.0,33012464000.0,0.33450187177788365,0.14792989161829623
7482.T,2020-03-31,48254000000.0,32811000000.0,39365000000.0,0.8335069223929887,0.010088080217000396
7482.T,2021-03-31,47100000000.0,32172000000.0,38293000000.0,0.8401535528686706,-0.010288449583488748
7482.T,2022-03-31,48063000000.0,31564000000.0,37756000000.0,0.8359995762262952,0.0027246229882144216
7482.T,2023-03-31,55028000000.0,32616000000.0,40023000000.0,0.8149314144366989,0.04727740986019132
7483.T,2020-03-31,96238000000.0,69832000000.0,82798000000.0,0.8434020145414141,0.06030186733875587
7483.T,2021-03-31,101257000000.0,73333000000.0,94028000000.0,0.7799059854511422,0.0898367719853272
7483.T,2022-03-31,101027000000.0,75284000000.0,94371000000.0,0.7977450699897214,0.06816853514691036
7486.T,2020-03-31,27912000000.0,17117000000.0,24364000000.0,0.7025529469709407,0.04457556814862417
7486.T,2021-03-31,26618000000.0,18161000000.0,26041000000.0,0.6974002534464883,0.04972193161169539
7486.T,2022-03-31,30164000000.0,18270000000.0,26062000000.0,0.7010206430818816,0.028790366721401204
7486.T,2023-03-31,32844000000.0,18834000000.0,26680000000.0,0.7059220389805098,0.02851226505256451
7487.T,2020-05-31,40941643000.0,14935701000.0,25042962000.0,0.5964031331437551,0.03819867577691867
7487.T,2021-05-31,33922714000.0,15983121000.0,22314313000.0,0.7162721523176626,0.0453084851200213
7487.T,2022-05-31,10553011000.0,16538060000.0,22548649000.0,0.7334390632449864,0.03369996238978453
7490.T,2020-03-31,61995801000.0,17295658000.0,31229462000.0,0.5538250386766189,0.012908326471302798
7490.T,2021-03-31,53692034000.0,18979026000.0,32656518000.0,0.5811711462930617,0.0702326873886995
7490.T,2022-03-31,36466059000.0,19320056000.0,33924907000.0,0.5694947373031856,0.025379481301710513
7490.T,2023-03-31,38897187000.0,19773679000.0,35062076000.0,0.5639620141146234,0.014505343188791524
7494.T,2019-09-30,60698000000.0,41945000000.0,67556000000.0,0.6208922967612055,-0.12740493503397307
7494.T,2020-09-30,47842000000.0,28611000000.0,69486000000.0,0.411752007598653,-0.4525532137988885
7494.T,2021-09-30,58584000000.0,23341000000.0,58835000000.0,0.3967196396702643,-0.08302986161689731
7494.T,2022-09-30,63174000000.0,19130000000.0,54307000000.0,0.35225661516931517,-0.16889702038682697
7500.T,2020-06-30,31666911000.0,11623407000.0,22343106000.0,0.5202234192506628,0.12923723655207117
7500.T,2021-06-30,30472586000.0,12665328000.0,23552407000.0,0.5377508973923557,0.10823604410402952
7500.T,2022-06-30,29462473000.0,13667560000.0,23918013000.0,0.5714337558057184,0.08488106143305754
7501.T,2019-11-30,2915399000.0,4776923000.0,5790836000.0,0.8249107728141498,-0.002746956565973536
7501.T,2020-11-30,2674347000.0,4518075000.0,5555015000.0,0.8133326372656059,-0.05067999092533878
7501.T,2021-11-30,2956208000.0,4482255000.0,5461143000.0,0.8207540069908442,-0.002156503813370725
7501.T,2022-11-30,3290029000.0,4597796000.0,5727429000.0,0.8027678736829387,0.027412264484983673
7502.T,2020-03-31,23054815000.0,2305945000.0,12542614000.0,0.18384883725194764,0.054539028467721476
7502.T,2021-03-31,20674849000.0,2805588000.0,12239912000.0,0.22921635384306685,0.26125967176934034
7502.T,2022-03-31,21719531000.0,2682448000.0,12129130000.0,0.22115749439572335,0.0450163432804662
7504.T,2020-03-31,88588431000.0,28540375000.0,47336276000.0,0.6029281855632243,0.0795656328972552
7504.T,2021-03-31,91320800000.0,30369378000.0,50711896000.0,0.5988610246400569,0.07966913250577605
7504.T,2022-03-31,91817782000.0,32137797000.0,52473421000.0,0.6124585816503177,0.08283256005382074
7505.T,2019-09-30,38880970000.0,7889244000.0,24954159000.0,0.31614946430372587,0.07015209568876309
7505.T,2020-09-30,40358806000.0,8794449000.0,24540274000.0,0.35836800355203857,0.08030076699518071
7505.T,2021-09-30,43386752000.0,10016414000.0,25864490000.0,0.3872650881575473,0.1106216256636357
7505.T,2022-09-30,36472439000.0,9568981000.0,24465967000.0,0.3911139502477053,0.03422391579625877
7506.T,2020-03-31,12683003000.0,5506831000.0,8297758000.0,0.663652880693797,0.005656429260313236
7506.T,2021-03-31,10681077000.0,5344079000.0,9151391000.0,0.583963574499221,-0.012654004553450652
7506.T,2022-03-31,11283938000.0,5325263000.0,8938220000.0,0.5957856262208807,0.019514716925718035
7506.T,2023-03-31,11905318000.0,5741786000.0,8832819000.0,0.6500513595942586,0.08916302349129696
7508.T,2020-03-31,132642000000.0,21976000000.0,47886000000.0,0.45892327611410433,0.16031124863487442
7508.T,2021-03-31,163556000000.0,21102000000.0,51391000000.0,0.41061664493782957,0.2300729788645626
7508.T,2022-03-31,168525000000.0,24594000000.0,54145000000.0,0.45422476682980883,0.21367000081320647
7508.T,2023-03-31,176922000000.0,26756000000.0,57202000000.0,0.46774588301108355,0.14292121393332335
7509.T,2020-03-31,38160798000.0,14243480000.0,31749696000.0,0.4486178387345819,0.04172470491761845
7509.T,2021-03-31,32624769000.0,11858655000.0,29883551000.0,0.39682884406876545,-0.18631548012822702
7509.T,2022-03-31,35831912000.0,12592540000.0,28537683000.0,0.4412600700624504,0.07724224024700338
7510.T,2020-03-31,74268000000.0,28165000000.0,43600000000.0,0.6459862385321101,0.05790875199715959
7510.T,2021-03-31,63568000000.0,29929000000.0,49317000000.0,0.6068698420422978,0.044906278191720404
7510.T,2022-03-31,81603000000.0,33165000000.0,59150000000.0,0.5606931530008453,0.06307854666063621
7510.T,2023-03-31,97404000000.0,35593000000.0,64076000000.0,0.5554809913228042,0.07692523810861686
7512.T,2020-02-29,204510000000.0,47670000000.0,106942000000.0,0.4457556432458716,0.08124606670862178
7512.T,2021-02-28,338456000000.0,61873000000.0,144264000000.0,0.42888731769533633,0.09458083493607874
7512.T,2022-02-28,340796000000.0,64075000000.0,152094000000.0,0.4212855207963496,0.05972688255950059
7512.T,2023-02-28,339659000000.0,67159000000.0,152966000000.0,0.4390452780356419,0.07005762444348486
7513.T,2019-08-31,268127000000.0,48680000000.0,109335000000.0,0.4452371152878767,0.13566146261298276
7513.T,2020-08-31,288216000000.0,53997000000.0,128190000000.0,0.42122630470395506,0.11215437894697854
7513.T,2021-08-31,297535000000.0,58990000000.0,112525000000.0,0.524239057987114,0.1068316663841329
7513.T,2022-08-31,279374000000.0,61939000000.0,117154000000.0,0.5286972702596582,0.0930108655289882
7514.T,2019-08-31,66560000000.0,14778000000.0,33675000000.0,0.43884187082405346,0.03972120719989173
7514.T,2020-08-31,57721000000.0,13911000000.0,38119000000.0,0.3649361210944673,-0.05671770541298253
7514.T,2021-08-31,62133000000.0,15119000000.0,40048000000.0,0.377521973631642,0.09339242013360673
7514.T,2022-08-31,58914000000.0,16177000000.0,38260000000.0,0.42281756403554627,0.08845892316251468
7515.T,2020-02-29,39216111000.0,1901746000.0,17666809000.0,0.10764513274581732,0.07361918994439846
7515.T,2021-02-28,40985843000.0,2416146000.0,18130028000.0,0.1332676375348124,0.1988104195690161
7515.T,2022-02-28,39171525000.0,2787722000.0,16477649000.0,0.169182023479199,0.1498431335692727
7515.T,2023-02-28,38535912000.0,2885452000.0,16148474000.0,0.17868264208741952,0.0493458217291433
7516.T,2020-02-29,374643000000.0,124079000000.0,378263000000.0,0.3280230950423383,0.09534248341782252
7516.T,2021-02-28,442069000000.0,133285000000.0,395095000000.0,0.3373492451182627,0.13991822035487864
7516.T,2022-02-28,441221000000.0,142443000000.0,398076000000.0,0.35782865583456425,0.10944728768700462
7516.T,2023-02-28,439024000000.0,149553000000.0,419249000000.0,0.35671641435042184,0.08849705455590995
7518.T,2020-03-31,186169000000.0,66569000000.0,136111000000.0,0.4890787665949115,0.15208280130391022
7518.T,2021-03-31,202122000000.0,73735000000.0,155782000000.0,0.4733216931352788,0.16709839289346987
7518.T,2022-03-31,188520000000.0,68530000000.0,161713000000.0,0.42377545404512934,0.16379687728002335
7518.T,2023-03-31,209680000000.0,75762000000.0,178651000000.0,0.4240782307403821,0.19083445526781237
7520.T,2020-02-29,126557000000.0,14788000000.0,41523000000.0,0.35613997061869324,0.16303759805247497
7520.T,2021-02-28,136013000000.0,16260000000.0,47207000000.0,0.3444404431546169,0.09557195571955719
7520.T,2022-02-28,137651000000.0,19543000000.0,48687000000.0,0.401400784603693,0.1994576063040475
7520.T,2023-02-28,122748000000.0,20063000000.0,47343000000.0,0.42377965063472955,0.08024722125305288
7521.T,2020-03-31,37589000000.0,27203000000.0,42905000000.0,0.6340286679874141,0.03179796345991251
7521.T,2021-03-31,30261000000.0,27032000000.0,41312000000.0,0.6543377226955848,-0.0010358094110683633
7521.T,2022-03-31,36213000000.0,27023000000.0,43481000000.0,0.6214898461396932,0.03630240905894978
7522.T,2020-03-31,90928000000.0,14341000000.0,41763000000.0,0.3433900821301152,-0.20535527508541943
7522.T,2021-03-31,60852000000.0,3237000000.0,44893000000.0,0.07210478248279242,-3.5715168365770777
7522.T,2022-03-31,64362000000.0,14474000000.0,52223000000.0,0.27715757424889415,-0.1274008567085809
7522.T,2023-03-31,77922000000.0,17675000000.0,57050000000.0,0.3098159509202454,0.09471004243281471
7523.T,2020-03-31,8770192000.0,12946014000.0,28090818000.0,0.46086283425423924,0.08939832754699632
7523.T,2021-03-31,7886026000.0,13361225000.0,27789746000.0,0.48079694575114146,0.04386356789890149
7523.T,2022-03-31,10253553000.0,14258075000.0,29433270000.0,0.48442035152737023,0.08067428457207583
7524.T,2020-03-31,8362067000.0,2467747000.0,4213980000.0,0.5856095662532808,-0.1464550458373569
7524.T,2021-03-31,3868041000.0,1000115000.0,4563312000.0,0.21916428243346062,-1.4698709648390436
7524.T,2022-03-31,2628310000.0,650129000.0,4030777000.0,0.16129123491574948,-0.4977458319810376
7525.T,2020-03-31,43246652000.0,16110138000.0,30326931000.0,0.5312155720603579,0.11340306333812906
