ticker,ticker_name,market_product_category,type_33,type_17,dividendRate,dividendYield,fiveYearAvgDividendYield,payoutRatio,MarketCap,totalRevenue,ROE
7605.T,フジ・コーポレーション,プライム（内国株式）,小売業,小売 ,25.0,1.54,1.77,17.04,32299972608.0,44840001536.0,0.17
7606.T,ユナイテッドアローズ,プライム（内国株式）,小売業,小売 ,76.0,3.07,0.0,30.85,70383394816.0,130134999040.0,0.14
7607.T,進和,プライム（内国株式）,卸売業,商社・卸売 ,72.0,3.02,3.57,27.7,31953324032.0,75414003712.0,0.11
7608.T,エスケイジャパン,スタンダード（内国株式）,卸売業,商社・卸売 ,14.0,2.49,1.8,26.14,4513716224.0,9731000320.0,0.1
7609.T,ダイトロン,プライム（内国株式）,卸売業,商社・卸売 ,130.0,4.02,3.65,28.42,32635764736.0,90885996544.0,0.18
7610.T,テイツー,スタンダード（内国株式）,小売業,小売 ,6.0,2.86,0.0,19.31,14188129280.0,31254999040.0,0.19
7611.T,ハイデイ日高,プライム（内国株式）,小売業,小売 ,24.0,0.96,1.67,59.99,93306544128.0,41360998400.0,0.09
7613.T,シークス,プライム（内国株式）,卸売業,商社・卸売 ,32.0,2.11,2.21,25.97,71364034560.0,285726015488.0,0.07
7614.T,オーエムツーネットワーク,スタンダード（内国株式）,小売業,小売 ,48.0,3.92,2.38,16.76,8245021696.0,31747000320.0,0.06
7615.T,ＹＵ－ＷＡ　Ｃｒｅａｔｉｏｎ　Ｈｏｌｄｉｎｇｓ,スタンダード（内国株式）,小売業,小売 ,6.0,3.11,3.4,0.0,2118954624.0,8328999936.0,-0.11
7616.T,コロワイド,プライム（内国株式）,小売業,小売 ,10.0,0.49,0.27,0.0,176046260224.0,220830007296.0,-0.15
7618.T,ピーシーデポコーポレーション,プライム（内国株式）,小売業,小売 ,14.0,2.93,3.21,82.6,24225327104.0,30254000128.0,0.03
7619.T,田中商事,スタンダード（内国株式）,卸売業,商社・卸売 ,30.0,4.59,3.64,25.98,5480245248.0,35705999360.0,0.07
7621.T,うかい,スタンダード（内国株式）,小売業,小売 ,30.0,0.8,0.0,9.16,20543131648.0,11809000448.0,-0.16
7623.T,サンオータス,スタンダード（内国株式）,小売業,小売 ,38.0,4.95,2.62,22.21,2042416128.0,16174000128.0,0.09
7624.T,ＮａＩＴＯ,スタンダード（内国株式）,卸売業,商社・卸売 ,8.0,5.37,2.17,29.9,8159418880.0,44599001088.0,0.06
7625.T,グローバルダイニング,スタンダード（内国株式）,小売業,小売 ,0.0,0.0,0.0,0.0,3826382336.0,9987000320.0,0.1
7628.T,オーハシテクニカ,プライム（内国株式）,卸売業,商社・卸売 ,60.0,3.8,3.55,60.0,20921968640.0,34973999104.0,0.04
7630.T,壱番屋,プライム（内国株式）,小売業,小売 ,80.0,1.49,1.65,100.58,171298160640.0,49892999168.0,0.1
7634.T,星医療酸器,スタンダード（内国株式）,卸売業,商社・卸売 ,70.0,1.7,1.28,14.49,13055160320.0,13779000320.0,0.08
7635.T,杉田エース,スタンダード（内国株式）,卸売業,商社・卸売 ,80.0,7.88,3.27,32.04,5456357376.0,71399997440.0,0.06
7636.T,ハンズマン,スタンダード（内国株式）,小売業,小売 ,60.0,5.8,2.6,30.49,14859822080.0,30968999936.0,0.08
7637.T,白銅,プライム（内国株式）,卸売業,商社・卸売 ,86.0,3.67,4.2,42.92,25871785984.0,61602000896.0,0.13
7638.T,ＮＥＷ　ＡＲＴ　ＨＯＬＤＩＮＧＳ,スタンダード（内国株式）,小売業,小売 ,140.0,8.43,3.77,70.07,25280360448.0,21462999040.0,0.18
7640.T,トップカルチャー,スタンダード（内国株式）,小売業,小売 ,6.0,3.16,0.0,0.0,2296055040.0,19783000064.0,-0.16
7643.T,ダイイチ,スタンダード（内国株式）,小売業,小売 ,42.0,4.93,2.07,17.64,9815449600.0,38869999616.0,0.09
7646.T,ＰＬＡＮＴ,スタンダード（内国株式）,小売業,小売 ,22.0,3.03,3.34,29.67,5675677184.0,95616000000.0,0.04
7647.T,音通,スタンダード（内国株式）,小売業,小売 ,0.24,0.92,0.81,28.92,5484780032.0,4081999872.0,0.06
7649.T,スギホールディングス,プライム（内国株式）,小売業,小売 ,80.0,1.26,1.25,25.69,379330461696.0,684369969152.0,0.09
7670.T,オーウエル,スタンダード（内国株式）,卸売業,商社・卸売 ,44.0,5.26,0.0,42.33,8277552640.0,64328998912.0,0.04
7671.T,ＡｍｉｄＡホールディングス,グロース（内国株式）,小売業,小売 ,37.0,7.57,0.0,26.78,1986105216.0,2988999936.0,0.13
7673.T,ダイコー通産,スタンダード（内国株式）,卸売業,商社・卸売 ,97.0,8.61,0.0,43.18,6153716736.0,17107000320.0,0.08
7674.T,ＮＡＴＴＹ　ＳＷＡＮＫＹホールディングス,グロース（内国株式）,小売業,小売 ,10.0,0.25,0.0,0.0,8723641344.0,6098999808.0,0.0
7676.T,グッドスピード,グロース（内国株式）,小売業,小売 ,10.0,0.7,0.0,13.83,5334638080.0,60216999936.0,0.09
7677.T,ヤシマキザイ,スタンダード（内国株式）,卸売業,商社・卸売 ,50.0,2.42,0.0,35.99,6032616448.0,25522999296.0,-0.03
7678.T,あさくま,スタンダード（内国株式）,小売業,小売 ,0.0,0.0,0.0,0.0,8565265408.0,6201999872.0,-0.01
7679.T,薬王堂ホールディングス,プライム（内国株式）,小売業,小売 ,51.0,2.07,0.0,15.16,49692921856.0,131616997376.0,0.11
7680.T,軽自動車館,PRO Market,小売業,小売 ,0.0,0.0,0.0,0.0,164604000.0,3990000128.0,0.04
7681.T,レオクラン,スタンダード（内国株式）,卸売業,商社・卸売 ,100.0,3.96,0.0,293.43,4950817792.0,22673000448.0,0.01
7682.T,浜木綿,スタンダード（内国株式）,小売業,小売 ,40.0,0.67,0.0,0.0,6345296896.0,5101000192.0,-0.06
7683.T,ダブルエー,グロース（内国株式）,小売業,小売 ,70.0,1.51,0.0,11.72,22512357376.0,18581999616.0,0.12
7685.T,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,グロース（内国株式）,卸売業,商社・卸売 ,45.0,0.8,0.0,14.11,77549641728.0,35790999552.0,0.31
7686.T,カクヤスグループ,スタンダード（内国株式）,卸売業,商社・卸売 ,40.0,1.94,0.0,47.13,18985852928.0,114959998976.0,0.24
7687.T,ミクリード,グロース（内国株式）,卸売業,商社・卸売 ,15.4,1.14,0.0,20.24,2974253056.0,4668000256.0,0.14
7689.T,コパ・コーポレーション,グロース（内国株式）,卸売業,商社・卸売 ,0.0,0.0,0.0,0.0,1934780288.0,2572000000.0,-0.05
7690.T,カレント自動車,PRO Market,卸売業,商社・卸売 ,0.0,0.0,0.0,0.0,1254000000.0,0.0,0.0
7691.T,Ｃ　Ｃｈａｎｎｅｌ,PRO Market,小売業,小売 ,0.0,0.0,0.0,0.0,19990511616.0,0.0,0.0
7692.T,アースインフィニティ,スタンダード（内国株式）,小売業,小売 ,0.84,0.45,0.0,0.0,20043841536.0,5474999808.0,0.52
7693.T,北海道歯科産業,PRO Market,卸売業,商社・卸売 ,0.25,0.24,0.0,0.0,513600000.0,4607000064.0,0.05
7694.T,いつも,グロース（内国株式）,小売業,小売 ,0.0,0.0,0.0,0.0,4881970176.0,12309999616.0,-0.1
7695.T,交換できるくん,グロース（内国株式）,小売業,小売 ,0.0,0.0,0.0,0.0,7504068096.0,6040999936.0,0.2
7698.T,アイスコ,スタンダード（内国株式）,卸売業,商社・卸売 ,30.0,1.91,0.0,50.12,3052657152.0,44885999616.0,0.05
7699.T,オムニ・プラス・システム・リミテッド　ＪＤＲ,グロース（外国株式）,卸売業,商社・卸売 ,0.0,0.0,0.0,0.0,10739477504.0,0.0,0.0
7701.T,島津製作所,プライム（内国株式）,精密機器,電機・精密 ,66.0,1.52,0.97,30.57,1289185656832.0,482240004096.0,0.13
7702.T,ＪＭＳ,プライム（内国株式）,精密機器,電機・精密 ,17.0,2.83,2.47,557.38,13911537664.0,63739998208.0,0.01
7705.T,ジーエルサイエンス,スタンダード（内国株式）,精密機器,電機・精密 ,120.0,4.95,1.9,17.59,24633780224.0,38678999040.0,0.13
7707.T,プレシジョン・システム・サイエンス,グロース（内国株式）,精密機器,電機・精密 ,0.0,0.0,0.0,0.0,9726253056.0,6179999744.0,-0.1
7709.T,クボテック,スタンダード（内国株式）,精密機器,電機・精密 ,0.0,0.0,0.0,0.0,5603494400.0,1216999936.0,-0.24
7711.T,助川電気工業,スタンダード（内国株式）,精密機器,電機・精密 ,28.0,2.12,3.57,50.17,7053595648.0,4078319104.0,0.03
7713.T,シグマ光機,スタンダード（内国株式）,精密機器,電機・精密 ,40.0,2.38,2.73,24.43,11983048704.0,11310999552.0,0.08
7715.T,長野計器,プライム（内国株式）,精密機器,電機・精密 ,36.0,1.58,2.32,18.39,40331591680.0,60543926272.0,0.11
7716.T,ナカニシ,スタンダード（内国株式）,精密機器,電機・精密 ,48.0,1.5,1.51,31.2,269513375744.0,50304999424.0,0.14
7717.T,ブイ・テクノロジー,プライム（内国株式）,精密機器,電機・精密 ,60.0,2.47,3.0,334.32,23236169728.0,43145998336.0,0.0
7718.T,スター精密,プライム（内国株式）,機械,機械 ,60.0,3.41,3.65,19.56,66131587072.0,90945003520.0,0.17
7719.T,東京衡機,スタンダード（内国株式）,精密機器,電機・精密 ,0.0,0.0,0.0,0.0,1276429312.0,3054000128.0,-0.39
7721.T,東京計器,プライム（内国株式）,精密機器,電機・精密 ,32.5,2.53,2.39,56.43,21355134976.0,44295999488.0,0.03
7722.T,国際計測器,スタンダード（内国株式）,精密機器,電機・精密 ,20.0,3.8,3.76,0.0,7149168128.0,10037000192.0,-0.0
7723.T,愛知時計電機,プライム（内国株式）,精密機器,電機・精密 ,52.0,3.42,2.55,23.09,23858640896.0,50160001024.0,0.09
7725.T,インターアクション,プライム（内国株式）,精密機器,電機・精密 ,50.0,3.64,1.09,19.98,15371145216.0,6979999744.0,0.11
7726.T,黒田精工,スタンダード（内国株式）,機械,機械 ,35.0,2.33,1.48,18.83,8584541184.0,22745999360.0,0.09
7727.T,オーバル,プライム（内国株式）,精密機器,電機・精密 ,9.0,2.24,2.21,31.06,8984003584.0,13312000000.0,0.05
7729.T,東京精密,プライム（内国株式）,精密機器,電機・精密 ,170.0,2.08,3.12,40.83,312888721408.0,146801000448.0,0.17
7730.T,マニー,プライム（内国株式）,精密機器,電機・精密 ,38.0,2.26,1.17,56.05,161226326016.0,22790000640.0,0.13
7731.T,ニコン,プライム（内国株式）,精密機器,電機・精密 ,50.0,2.74,3.12,36.07,626573115392.0,628105019392.0,0.07
7732.T,トプコン,プライム（内国株式）,精密機器,電機・精密 ,44.0,2.07,1.79,37.45,214332047360.0,215625007104.0,0.13
7733.T,オリンパス,プライム（内国株式）,精密機器,電機・精密 ,36.0,1.58,1.0,14.73,2784738934784.0,881922998272.0,0.24
7734.T,理研計器,プライム（内国株式）,精密機器,電機・精密 ,80.0,1.44,1.51,21.48,128058703872.0,45004808192.0,0.14
7735.T,ＳＣＲＥＥＮホールディングス,プライム（内国株式）,電気機器,電機・精密 ,619.0,3.96,1.63,30.8,729401327616.0,460834013184.0,0.21
7739.T,キヤノン電子,プライム（内国株式）,電気機器,電機・精密 ,60.0,3.11,3.65,33.26,77983588352.0,100620001280.0,0.05
7740.T,タムロン,プライム（内国株式）,精密機器,電機・精密 ,125.0,3.19,2.96,26.75,81901740032.0,64146001920.0,0.16
7741.T,ＨＯＹＡ,プライム（内国株式）,精密機器,電機・精密 ,130.0,0.75,0.87,23.43,5665991426048.0,723581992960.0,0.21
7743.T,シード,プライム（内国株式）,精密機器,電機・精密 ,24.0,4.12,1.9,36.82,14419238912.0,30592999424.0,-0.03
7744.T,ノーリツ鋼機,プライム（内国株式）,精密機器,電機・精密 ,50.0,2.1,1.21,40.27,80443318272.0,76688998400.0,0.02
7745.T,Ａ＆Ｄホロンホールディングス,プライム（内国株式）,精密機器,電機・精密 ,40.0,2.18,2.38,15.26,48810012672.0,59028000768.0,0.19
7746.T,岡本硝子,スタンダード（内国株式）,精密機器,電機・精密 ,0.0,0.0,0.0,0.0,3607733504.0,4886000128.0,0.15
7747.T,朝日インテック,プライム（内国株式）,精密機器,電機・精密 ,25.7,0.94,0.47,23.3,738822651904.0,90837999616.0,0.11
7749.T,メディキット,スタンダード（内国株式）,精密機器,電機・精密 ,70.0,2.67,1.91,41.01,44166332416.0,21607000064.0,0.06
7751.T,キヤノン,プライム（内国株式）,電気機器,電機・精密 ,120.0,3.22,4.54,48.35,3739631484928.0,4123189051392.0,0.08
7752.T,リコー,プライム（内国株式）,電気機器,電機・精密 ,36.0,2.96,2.34,38.59,742157910016.0,2134179971072.0,0.06
7760.T,ＩＭＶ,スタンダード（内国株式）,精密機器,電機・精密 ,20.0,3.48,2.23,14.55,9059185664.0,12864000000.0,0.14
7762.T,シチズン時計,プライム（内国株式）,精密機器,電機・精密 ,40.0,4.55,3.65,45.18,227367419904.0,301365985280.0,0.09
7769.T,リズム,プライム（内国株式）,精密機器,電機・精密 ,97.0,6.07,2.98,50.44,12864499712.0,31231000576.0,0.03
7771.T,日本精密,スタンダード（内国株式）,精密機器,電機・精密 ,0.0,0.0,0.0,0.0,1916479488.0,6899999744.0,0.14
7774.T,ジャパン・ティッシュエンジニアリング,グロース（内国株式）,精密機器,電機・精密 ,0.0,0.0,0.0,0.0,22294890496.0,2032000000.0,-0.12
7775.T,大研医器,プライム（内国株式）,精密機器,電機・精密 ,20.0,3.93,3.59,80.68,14651484160.0,9137000448.0,0.11
7776.T,セルシード,グロース（内国株式）,精密機器,電機・精密 ,0.0,0.0,0.0,0.0,7661931008.0,161000000.0,-0.72
7777.T,スリー・ディー・マトリックス,グロース（内国株式）,精密機器,電機・精密 ,0.0,0.0,0.0,0.0,10342909952.0,2313999872.0,-2.47
7779.T,ＣＹＢＥＲＤＹＮＥ,グロース（内国株式）,精密機器,電機・精密 ,0.0,0.0,0.0,0.0,66261270528.0,3288999936.0,-0.01
7780.T,メニコン,プライム（内国株式）,精密機器,電機・精密 ,50.0,2.07,0.74,27.85,183715430400.0,110193999872.0,0.1
7781.T,平山ホールディングス,スタンダード（内国株式）,精密機器,電機・精密 ,25.0,2.85,3.46,51.25,6373498368.0,31118000128.0,0.15
7782.T,シンシア,スタンダード（内国株式）,精密機器,電機・精密 ,14.0,2.47,0.96,24.35,3623471872.0,5814000128.0,0.05
7790.T,バルコス,PRO Market,その他製品,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,976979968.0,3073999872.0,-0.09
7791.T,ドリームベッド,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,32.0,3.86,0.0,40.72,3461513984.0,9834999808.0,0.11
7792.T,コラントッテ,グロース（内国株式）,その他製品,情報通信・サービスその他 ,36.0,3.73,0.0,20.73,8567358976.0,5119000064.0,0.25
7793.T,イメージ・マジック,グロース（内国株式）,その他製品,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,2554782208.0,5290999808.0,0.04
7794.T,イーディーピー,グロース（内国株式）,その他製品,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,30390784000.0,2707000064.0,0.26
7795.T,ＫＹＯＲＩＴＳＵ,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,8.5,5.28,0.0,0.0,8966688768.0,39482998784.0,0.05
7800.T,アミファ,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,24.0,3.53,0.0,37.41,2222410752.0,7286000128.0,0.08
7803.T,ブシロード,グロース（内国株式）,その他製品,情報通信・サービスその他 ,4.0,0.54,0.0,11.86,50240151552.0,48099000320.0,0.0
7804.T,ビーアンドピー,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,76.0,5.63,0.0,26.93,3132347392.0,2899000064.0,0.0
7805.T,プリントネット,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,22.0,2.89,0.0,11.43,3684488960.0,8988000256.0,0.0
7806.T,ＭＴＧ,グロース（内国株式）,その他製品,情報通信・サービスその他 ,20.0,1.3,0.0,20.69,61300486144.0,54058999808.0,0.04
7807.T,幸和製作所,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,22.0,2.36,3.12,11.35,4490549248.0,6268000256.0,0.19
7808.T,シー・エス・ランバー,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,140.0,4.69,3.16,4.49,5521981440.0,25794000896.0,0.33
7809.T,壽屋,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,103.33,3.95,1.25,11.47,20308973568.0,17105000448.0,0.31
7810.T,クロスフォー,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,1.5,0.61,0.0,0.0,4202855936.0,3048000000.0,-0.09
7811.T,中本パックス,プライム（内国株式）,その他製品,情報通信・サービスその他 ,62.0,3.67,3.78,39.42,13721207808.0,43128000512.0,0.09
7812.T,クレステック,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,104.0,5.47,3.82,29.83,5936509952.0,21159999488.0,0.14
7813.T,プラッツ,グロース（内国株式）,その他製品,情報通信・サービスその他 ,16.0,2.41,2.91,35.69,2381868800.0,6127000064.0,0.05
7814.T,日本創発グループ,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,11.0,1.75,2.66,20.03,30586056704.0,68171001856.0,0.21
7815.T,東京ボード工業,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,1464412160.0,8465999872.0,-0.14
7816.T,スノーピーク,プライム（内国株式）,その他製品,情報通信・サービスその他 ,24.0,1.35,0.8,29.29,67563610112.0,30168000512.0,0.11
7817.T,パラマウントベッドホールディングス,プライム（内国株式）,その他製品,情報通信・サービスその他 ,62.0,2.62,2.31,37.25,133484331008.0,99009003520.0,0.07
7818.T,トランザクション,プライム（内国株式）,その他製品,情報通信・サービスその他 ,64.0,3.58,1.91,27.13,53988847616.0,20582000640.0,0.21
7819.T,粧美堂,プライム（内国株式）,その他製品,情報通信・サービスその他 ,10.0,2.11,2.61,26.26,5653794304.0,19224000512.0,0.08
7820.T,ニホンフラッシュ,プライム（内国株式）,その他製品,情報通信・サービスその他 ,36.0,3.72,2.62,47.92,23829016576.0,27327000576.0,0.06
7821.T,前田工繊,プライム（内国株式）,その他製品,情報通信・サービスその他 ,28.0,0.93,0.82,17.19,91686297600.0,44281200640.0,0.0
7822.T,永大産業,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,10.0,4.59,4.54,0.0,9634683904.0,69787000832.0,-0.04
7823.T,アートネイチャー,プライム（内国株式）,その他製品,情報通信・サービスその他 ,28.0,3.64,4.05,48.87,24907558912.0,43208998912.0,0.07
7826.T,フルヤ金属,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,510.0,4.58,1.55,18.92,74453016576.0,50280001536.0,0.25
7827.T,オービス,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,90.0,7.0,2.67,9.23,2271540224.0,9342000128.0,0.31
7829.T,サマンサタバサジャパンリミテッド,グロース（内国株式）,その他製品,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,9877680128.0,25240999936.0,-1.29
7831.T,ウイルコホールディングス,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,4.0,2.96,0.0,18.59,3271547392.0,8771999744.0,-0.01
7832.T,バンダイナムコホールディングス,プライム（内国株式）,その他製品,情報通信・サービスその他 ,20.0,0.63,0.6,13.15,2052755423232.0,990088986624.0,0.15
7833.T,アイフィスジャパン,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,37.0,6.02,2.31,29.83,5940715520.0,5407000064.0,0.12
7836.T,アビックス,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,3618348800.0,3324999936.0,-0.01
7837.T,アールシーコア,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,2154290944.0,13939999744.0,-0.87
7839.T,ＳＨＯＥＩ,プライム（内国株式）,その他製品,情報通信・サービスその他 ,85.0,3.17,2.08,44.45,137325412352.0,30730000384.0,0.32
7840.T,フランスベッドホールディングス,プライム（内国株式）,その他製品,情報通信・サービスその他 ,42.0,3.66,3.1,48.13,37643370496.0,58578001920.0,0.07
7841.T,遠藤製作所,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,36.0,4.65,2.62,40.3,6822732800.0,14997999616.0,0.02
7844.T,マーベラス,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,66.0,9.85,5.12,103.61,40574431232.0,25340999680.0,0.07
7846.T,パイロットコーポレーション,プライム（内国株式）,その他製品,情報通信・サービスその他 ,100.0,2.22,1.29,22.15,180402110464.0,114028003328.0,0.14
7847.T,グラファイトデザイン,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,20.0,2.37,4.54,21.04,5405952000.0,4279000064.0,0.35
7849.T,スターツ出版,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,92.5,2.23,1.33,14.92,15935377408.0,7669000192.0,0.25
7850.T,総合商研,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,20.0,2.2,2.76,25.23,2729554176.0,15806999552.0,0.1
7851.T,カワセコンピュータサプライ,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,6.0,2.9,2.96,0.0,974563328.0,2502000128.0,-0.06
7856.T,萩原工業,プライム（内国株式）,その他製品,情報通信・サービスその他 ,50.0,3.48,2.62,23.77,20929157120.0,31392999424.0,0.09
7857.T,セキ,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,24.0,1.8,1.49,23.27,5573358592.0,11905999872.0,0.03
7859.T,アルメディオ,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,8437929472.0,4940000256.0,0.05
7860.T,エイベックス,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,50.0,3.29,4.76,82.24,70657400832.0,121560997888.0,0.05
7863.T,平賀,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,60.0,5.68,0.0,9.91,3136813312.0,8890999808.0,0.22
7864.T,フジシールインターナショナル,プライム（内国株式）,その他製品,情報通信・サービスその他 ,35.0,2.26,1.49,27.9,83141615616.0,184035000320.0,0.06
7865.T,ピープル,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,136.0,12.93,5.7,91.19,4575361024.0,4489999872.0,0.15
7867.T,タカラトミー,プライム（内国株式）,その他製品,情報通信・サービスその他 ,35.0,1.96,2.07,35.88,161531953152.0,187297005568.0,0.1
7868.T,広済堂ホールディングス,プライム（内国株式）,その他製品,情報通信・サービスその他 ,47.3,2.19,0.0,5.26,60650414080.0,36667998208.0,0.1
7871.T,フクビ化学工業,スタンダード（内国株式）,化学,素材・化学 ,26.0,3.82,3.07,30.0,13561921536.0,39566999552.0,0.05
7872.T,エステールホールディングス,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,54.0,8.61,4.93,0.0,6559040000.0,29627000832.0,0.01
7874.T,レック,プライム（内国株式）,化学,素材・化学 ,20.0,2.3,2.28,74.13,29294290944.0,55460999168.0,0.03
7875.T,竹田ｉＰホールディングス,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,24.0,3.38,2.34,14.42,5773865472.0,32863000576.0,0.05
7877.T,永大化工,スタンダード（内国株式）,化学,素材・化学 ,100.0,6.67,4.39,0.0,2028569856.0,8296000000.0,-0.03
7878.T,光・彩,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,80.0,1.44,1.55,68.63,1986688768.0,2561999872.0,-0.16
7879.T,ノダ,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,60.0,4.92,3.62,16.91,19491497984.0,80134995968.0,0.18
7883.T,サンメッセ,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,7.0,1.91,1.63,27.3,5656404992.0,17148000256.0,0.03
7885.T,タカノ,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,40.0,4.71,2.22,25.3,12573041664.0,23036999680.0,0.03
7886.T,ヤマト・インダストリー,スタンダード（内国株式）,化学,素材・化学 ,0.0,0.0,0.0,0.0,1588581632.0,15539999744.0,0.02
7887.T,南海プライウッド,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,300.0,5.6,2.56,9.93,5249703424.0,23061000192.0,0.07
7888.T,三光合成,プライム（内国株式）,化学,素材・化学 ,18.0,2.52,2.87,16.33,21369143296.0,77437001728.0,0.11
7893.T,プロネクサス,プライム（内国株式）,その他製品,情報通信・サービスその他 ,36.0,3.57,2.92,56.76,25585727488.0,26804000768.0,0.07
7896.T,セブン工業,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,20.0,3.82,4.07,32.79,2321929984.0,11486999552.0,-0.0
7897.T,ホクシン,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,8.0,5.33,2.15,21.87,4111098112.0,9105999872.0,0.0
7898.T,ウッドワン,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,24.0,1.89,2.7,24.81,11544363008.0,65828999168.0,0.01
7899.T,ＭＩＣＳ化学,スタンダード（内国株式）,化学,素材・化学 ,11.0,2.53,2.77,60.42,2240334080.0,2879000064.0,0.02
7901.T,マツモト,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,4348396544.0,2241999872.0,0.05
7902.T,ソノコム,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,24.0,2.9,1.29,14.11,2968346880.0,2238000128.0,0.02
7905.T,大建工業,プライム（内国株式）,その他製品,情報通信・サービスその他 ,120.0,5.2,4.02,27.77,59861311488.0,228826005504.0,0.16
7906.T,ヨネックス,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,14.0,1.01,0.72,11.9,120182333440.0,107019001856.0,0.15
7908.T,きもと,スタンダード（内国株式）,化学,素材・化学 ,6.0,3.06,2.72,0.0,8907027456.0,9623000064.0,-0.03
7911.T,凸版印刷,プライム（内国株式）,その他製品,情報通信・サービスその他 ,48.0,1.55,2.06,24.86,1001709043712.0,1638833061888.0,0.05
7912.T,大日本印刷,プライム（内国株式）,その他製品,情報通信・サービスその他 ,64.0,1.61,2.45,19.92,1011590430720.0,1373208969216.0,0.08
7914.T,共同印刷,プライム（内国株式）,その他製品,情報通信・サービスその他 ,100.0,3.17,3.61,78.55,25512888320.0,93363003392.0,0.02
7915.T,ＮＩＳＳＨＡ,プライム（内国株式）,その他製品,情報通信・サービスその他 ,50.0,2.85,2.35,41.34,83283623936.0,194981003264.0,0.06
7916.T,光村印刷,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,100.0,8.16,3.3,0.0,3724964864.0,14791000064.0,0.03
7917.T,藤森工業,プライム（内国株式）,化学,素材・化学 ,84.0,2.39,2.06,33.19,66496176128.0,129364000768.0,0.07
7918.T,ヴィア・ホールディングス,プライム（内国株式）,小売業,小売 ,0.0,0.0,0.0,0.0,3424587520.0,14552999936.0,-0.76
7919.T,野崎印刷紙業,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,6.0,4.29,1.8,15.49,2353522944.0,13436999680.0,0.07
7921.T,ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,プライム（内国株式）,その他製品,情報通信・サービスその他 ,70.0,3.0,2.9,32.64,30185125888.0,26879000576.0,0.11
7922.T,三光産業,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,14.0,2.6,1.97,0.0,3327241472.0,9813999616.0,0.02
7923.T,トーイン,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,20.0,3.68,2.7,221.63,2768287488.0,12696999936.0,0.01
7925.T,前澤化成工業,プライム（内国株式）,化学,素材・化学 ,50.0,3.3,3.05,50.69,22234349568.0,23495000064.0,0.04
7927.T,ムトー精工,スタンダード（内国株式）,化学,素材・化学 ,79.0,4.85,3.6,40.48,10844509184.0,26168999936.0,0.09
